   0.0000000000000000      ,  -1.0000000000000000      ,  -1.0000000000000002      ,  -1.0000000000000002      ,  -1.0000000000000007      ,  -1.0000000000000016      ,  -1.0000000000000009      ,  -1.0000000000000051      ,  -1.0000000000000000      ,  -1.0000000000000053      ,  -1.0000000000000075      ,  -1.0000000000000002      ,
  0.10000000000000001      ,  -1.0198039027185570      ,  -1.0067498226050506      ,  -1.0050371745996909      ,  -1.0043810013737258      ,  -1.0040033324175837      ,  -1.0037528895852319      ,  -1.0035741164047132      ,  -1.0034400465430704      ,  -1.0033357708750210      ,  -1.0032523504207671      ,  -1.0031840973291219      ,
  0.20000000000000001      ,  -1.0770329614269010      ,  -1.0288889346122114      ,  -1.0205782679845823      ,  -1.0176337083171330      ,  -1.0160628977051820      ,  -1.0150484329346210      ,  -1.0143294316428257      ,  -1.0137911636771928      ,  -1.0133726855762946      ,  -1.0130379345528069      ,  -1.0127640530712785      ,
  0.30000000000000004      ,  -1.1661903789690602      ,  -1.0685938197638221      ,  -1.0477755988009374      ,  -1.0402185485637985      ,  -1.0363927564073530      ,  -1.0340216198753833      ,  -1.0323742857177793      ,  -1.0311509661103815      ,  -1.0302027451612699      ,  -1.0294450460019267      ,  -1.0288253496836532      ,
  0.40000000000000002      ,  -1.2806248474865698      ,  -1.1265321887698752      ,  -1.0880499447549217      ,  -1.0730641347366916      ,  -1.0655247644000088      ,  -1.0609994182144644      ,  -1.0579416205871819      ,  -1.0557098416073525      ,  -1.0539959779502683      ,  -1.0526328056999144      ,  -1.0515203642616202      ,
  0.50000000000000000      ,  -1.4142135623730951      ,  -1.2016059629557767      ,  -1.1423446963026931      ,  -1.1173725860013590      ,  -1.1044059141600431      ,  -1.0966534065716393      ,  -1.0915132219414383      ,  -1.0878359709252081      ,  -1.0850559953252423      ,  -1.0828683273841191      ,  -1.0810949884489800      ,
  0.60000000000000009      ,  -1.5620499351813311      ,  -1.2914570018843570      ,  -1.2104619362829159      ,  -1.1740136140575588      ,  -1.1541838318868964      ,  -1.1420500416769144      ,  -1.1339744608446041      ,  -1.1282425304411312      ,  -1.1239633184856155      ,  -1.1206388009071315      ,  -1.1179734882698369      ,
  0.70000000000000007      ,  -1.7204650534085255      ,  -1.3932934253371874      ,  -1.2909944487358056      ,  -1.2428320295600208      ,  -1.2155278164804209      ,  -1.1982636068495469      ,  -1.1865158522687813      ,  -1.1780790614663856      ,  -1.1717604856054502      ,  -1.1668652308236704      ,  -1.1629650936214395      ,
  0.80000000000000004      ,  -1.8867962264113207      ,  -1.5045110598906606      ,  -1.3818536377723643      ,  -1.3225126349230261      ,  -1.2879419461501915      ,  -1.2655086303175760      ,  -1.2498815739382767      ,  -1.2384327438928946      ,  -1.2297212160962072      ,  -1.2228931138954544      ,  -1.2174115298154573      ,
  0.90000000000000002      ,  -2.0591260281974004      ,  -1.6229614322960257      ,  -1.4808910290384496      ,  -1.4111085690754455      ,  -1.3698392623411659      ,  -1.3426598818700315      ,  -1.3234510927178351      ,  -1.3091801698069487      ,  -1.2981754198544497      ,  -1.2894408422035202      ,  -1.2823466274079351      ,
   1.0000000000000000      ,  -2.2360679774997898      ,  -1.7469796037174672      ,  -1.5862568277145455      ,  -1.5066685458330675      ,  -1.4592459621117495      ,  -1.4277953722509384      ,  -1.4054216353513447      ,  -1.3886956981801273      ,  -1.3757211110727503      ,  -1.3653643543586926      ,  -1.3569064645371458      ,
   1.1000000000000001      ,  -2.4166091947189146      ,  -1.8753112729668193      ,  -1.6964952710970616      ,  -1.6075639683203915      ,  -1.5543842889494668      ,  -1.5190094561091030      ,  -1.4937796859332901      ,  -1.4748772229298570      ,  -1.4601863187171182      ,  -1.4484399831280688      ,  -1.4388331888426709      ,
   1.2000000000000002      ,  -2.6000000000000001      ,  -2.0070196422161084      ,  -1.8105065275791661      ,  -1.7125469425396889      ,  -1.6538688696453918      ,  -1.6147874137956981      ,  -1.5868878095685466      ,  -1.5659702424289881      ,  -1.5497044463943435      ,  -1.5366935236377448      ,  -1.5260491116898849      ,
   1.3000000000000000      ,  -2.7856776554368241      ,  -2.1414035198929637      ,  -1.9274708599757986      ,  -1.8206925060289314      ,  -1.7566796808689962      ,  -1.7140225172399839      ,  -1.6835597474595794      ,  -1.6607152847066373      ,  -1.6429484558636629      ,  -1.6287354633584967      ,  -1.6171068618906623      ,
   1.4000000000000001      ,  -2.9732137494637012      ,  -2.2779339005708832      ,  -2.0467766760520201      ,  -1.9313192547089342      ,  -1.8620755353298122      ,  -1.8159220351747243      ,  -1.7829581349638315      ,  -1.7582362025900236      ,  -1.7390083924543573      ,  -1.7236262797875086      ,  -1.7110409675482616      ,
   1.5000000000000000      ,  -3.1622776601683795      ,  -2.4162073938811348      ,  -2.1679638523754710      ,  -2.0439217195459136      ,  -1.9695142942309194      ,  -1.9199139433815045      ,  -1.8844864217412700      ,  -1.8579161734751586      ,  -1.8372505496399074      ,  -1.8207180917788133      ,  -1.8071915493768413      ,
   1.6000000000000001      ,  -3.3526109228480423      ,  -2.5559127422594892      ,  -2.2906821498244132      ,  -2.1581201798483653      ,  -2.0785936235723184      ,  -2.0255783466926944      ,  -1.9877108993131889      ,  -1.9593104760907794      ,  -1.9372213035631307      ,  -1.9195499788079537      ,  -1.9050916261740676      ,
   1.7000000000000002      ,  -3.5440090293338709      ,  -2.6968068767551441      ,  -2.4146615122985171      ,  -2.2736251889548167      ,  -2.1890098682951651      ,  -2.1326009733348257      ,  -2.0923091994860687      ,  -2.0620904389776364      ,  -2.0385869760097273      ,  -2.0197842101469172      ,  -2.0044001301895840      ,
   1.8000000000000000      ,  -3.7363083384538811      ,  -2.8386977427286877      ,  -2.5396909908709779      ,  -2.3902128327299539      ,  -2.3005299701569220      ,  -2.2407421317562748      ,  -2.1980366799806030      ,  -2.1660076224379261      ,  -2.1410961402177198      ,  -2.1211669560569071      ,  -2.1048612603103387      ,
   1.9000000000000001      ,  -3.9293765408777004      ,  -2.9814318901312160      ,  -2.6656037350608779      ,  -2.5077074310003216      ,  -2.4129722133801179      ,  -2.3498158239443483      ,  -2.3047041931325936      ,  -2.2708704845589223      ,  -2.2445553808068377      ,  -2.2235032984120080      ,  -2.2062788674917089      ,
   2.0000000000000000      ,  -4.1231056256176606      ,  -3.1248854197645737      ,  -2.7922662122834523      ,  -2.6259693244335853      ,  -2.5261928552985928      ,  -2.4596754572664516      ,  -2.4121630704583046      ,  -2.3765287873395344      ,  -2.3488132350701312      ,  -2.3266407934929760      ,  -2.3084997049759917      ,
   2.1000000000000001      ,  -4.3174066289845809      ,  -3.2689573071140785      ,  -2.9195703786694280      ,  -2.7448861398823672      ,  -2.6400766954505115      ,  -2.5702038815323629      ,  -2.5202947507748870      ,  -2.4828629061741054      ,  -2.4537492498336553      ,  -2.4304583248588565      ,  -2.4114021135329873      ,
   2.2000000000000002      ,  -4.5122056690713910      ,  -3.4135644249259469      ,  -3.0474279248235265      ,  -2.8643664554716604      ,  -2.7545303120799676      ,  -2.6813063079305928      ,  -2.6290034601687315      ,  -2.5897763261193307      ,  -2.5592663332361223      ,  -2.5348583389710373      ,  -2.5148881618517058      ,
   2.3000000000000003      ,  -4.7074409183759283      ,  -3.5586377915035121      ,  -3.1757659949427741      ,  -2.9843351411924366      ,  -2.8694771327727921      ,  -2.7929051843752606      ,  -2.7382109425976005      ,  -2.6971902621950119      ,  -2.6652852886766478      ,  -2.6397613098802282      ,  -2.6188780545040178      ,
   2.4000000000000004      ,  -4.9030602688525056      ,  -3.7041197126702179      ,  -3.3045239639410990      ,  -3.1047298850553511      ,  -2.9848537866715446      ,  -2.9049364242043842      ,  -2.8478525980177452      ,  -2.8050397288790898      ,  -2.7717408307235636      ,  -2.7451017122074512      ,  -2.7233060697862976      ,
   2.5000000000000000      ,  -5.0990195135927854      ,  -3.8499615822050726      ,  -3.4336509832281803      ,  -3.2254985696464593      ,  -3.1006073665051024      ,  -3.0173465880351920      ,  -2.9578746058933310      ,  -2.9132706195634217      ,  -2.8785786302279726      ,  -2.8508250387635092      ,  -2.8281175548385256      ,
   2.6000000000000001      ,  -5.2952809179494915      ,  -3.9961221725247449      ,  -3.5631040914472742      ,  -3.3465972668876756      ,  -3.2166933463912102      ,  -3.1300907482797933      ,  -3.0682317511394595      ,  -3.0218375034400715      ,  -2.9857530885795942      ,  -2.9568855566930954      ,  -2.9332666669679868      ,
   2.7000000000000002      ,  -5.4918120870983929      ,  -4.1425662940680530      ,  -3.6928467451758387      ,  -3.4679886880056299      ,  -3.3330739791032662      ,  -3.2431308502261813      ,  -3.1788857591078359      ,  -3.1307019408587573      ,  -3.0932256377851264      ,  -3.0632445953271530      ,  -3.0387146514979970      ,
   2.8000000000000003      ,  -5.6885850613311577      ,  -4.2892637346773190      ,  -3.8228476652104679      ,  -3.5896409727855629      ,  -3.4497170485946809      ,  -3.3564344395062853      ,  -3.2898040050336066      ,  -3.2398311792316865      ,  -3.2009634258350914      ,  -3.1698692231182912      ,  -3.1444285118045894      ,
   2.9000000000000004      ,  -5.8855755878248655      ,  -4.4361884135941851      ,  -3.9530799224615714      ,  -3.7115267346152012      ,  -3.5665948890273520      ,  -3.4699736634654896      ,  -3.4009585027278275      ,  -3.3491971322059797      ,  -3.3089382884694967      ,  -3.2767312134805451      ,  -3.2503799703078040      ,
   3.0000000000000000      ,  -6.0827625302982185      ,  -4.5833177014135469      ,  -4.0835202075614285      ,  -3.8336223004485563      ,  -3.6836836060319436      ,  -3.5837244797756314      ,  -3.5123251041237156      ,  -3.4587755724038303      ,  -3.4171259366232616      ,  -3.3838062279989307      ,  -3.3565446482153920      ,
