  -9.2192192192192195      ,   3.7447035652938693E-010 ,  -3.4502846723660754E-009 ,  -2.2214539263460717E-008 ,
  -9.1991991991991995      ,   4.1065347413612834E-010 ,  -3.7755092981852585E-009 ,  -2.4254872329391016E-008 ,
  -9.1791791791791795      ,   4.5023639455360770E-010 ,  -4.1304781947897289E-009 ,  -2.6476569532029498E-008 ,
  -9.1591591591591595      ,   4.9353025980815590E-010 ,  -4.5178359133769698E-009 ,  -2.8895269325282295E-008 ,
  -9.1391391391391394      ,   5.4087374910116060E-010 ,  -4.9404536676585084E-009 ,  -3.1527905257303776E-008 ,
  -9.1191191191191194      ,   5.9263543575144785E-010 ,  -5.4014480620029312E-009 ,  -3.4392808976327902E-008 ,
  -9.0990990990990994      ,   6.4921645336961862E-010 ,  -5.9042023512347419E-009 ,  -3.7509827723645748E-008 ,
  -9.0790790790790794      ,   7.1105328860513052E-010 ,  -6.4523885315298984E-009 ,  -4.0900445281895108E-008 ,
  -9.0590590590590594      ,   7.7862052760258360E-010 ,  -7.0499886722605238E-009 ,  -4.4587896190829186E-008 ,
  -9.0390390390390394      ,   8.5243435466488472E-010 ,  -7.7013227147549277E-009 ,  -4.8597318939218359E-008 ,
  -9.0190190190190194      ,   9.3305608861689119E-010 ,  -8.4110761965261817E-009 ,  -5.2955906331172569E-008 ,
  -8.9989989989989994      ,   1.0210958277835379E-009 ,  -9.1843285253240023E-009 ,  -5.7693056902427364E-008 ,
  -8.9789789789789793      ,   1.1172165388750049E-009 ,  -1.0026584796616530E-008 ,  -6.2840546091058233E-008 ,
  -8.9589589589589593      ,   1.2221386926477677E-009 ,  -1.0943812020584772E-008 ,  -6.8432722268335947E-008 ,
  -8.9389389389389393      ,   1.3366448582589269E-009 ,  -1.1942474423416824E-008 ,  -7.4506693873932667E-008 ,
  -8.9189189189189193      ,   1.4615848611875749E-009 ,  -1.3029573217188806E-008 ,  -8.1102541299997084E-008 ,
  -8.8988988988988993      ,   1.5978816370544025E-009 ,  -1.4212691945737841E-008 ,  -8.8263560012041970E-008 ,
  -8.8788788788788793      ,   1.7465373224497823E-009 ,  -1.5500043237124799E-008 ,  -9.6036508517145488E-008 ,
  -8.8588588588588593      ,   1.9086391534145580E-009 ,  -1.6900513109873088E-008 ,  -1.0447183710757341E-007 ,
  -8.8388388388388393      ,   2.0853675020904275E-009 ,  -1.8423723470505115E-008 ,  -1.1362402503474853E-007 ,
  -8.8188188188188192      ,   2.2780024180609540E-009 ,  -2.0080080462769119E-008 ,  -1.2355182522944155E-007 ,
  -8.7987987987987992      ,   2.4879325713108234E-009 ,  -2.1880843149101203E-008 ,  -1.3431862963899385E-007 ,
  -8.7787787787787792      ,   2.7166641692351472E-009 ,  -2.3838190906795918E-008 ,  -1.4599282087700038E-007 ,
  -8.7587587587587592      ,   2.9658300501987809E-009 ,  -2.5965291291410252E-008 ,  -1.5864812086918637E-007 ,
  -8.7387387387387392      ,   3.2371999210109090E-009 ,  -2.8276376791646851E-008 ,  -1.7236398779380910E-007 ,
  -8.7187187187187192      ,   3.5326913841798194E-009 ,  -3.0786827237239149E-008 ,  -1.8722604077907340E-007 ,
  -8.6986986986986992      ,   3.8543825039817700E-009 ,  -3.3513264275488753E-008 ,  -2.0332655079725879E-007 ,
  -8.6786786786786791      ,   4.2045247841900921E-009 ,  -3.6473647924353009E-008 ,  -2.2076493607127450E-007 ,
  -8.6586586586586591      ,   4.5855563375919133E-009 ,  -3.9687373214964594E-008 ,  -2.3964824961853788E-007 ,
  -8.6386386386386391      ,   5.0001167397649048E-009 ,  -4.3175379782816209E-008 ,  -2.6009173637859995E-007 ,
  -8.6186186186186191      ,   5.4510639877118300E-009 ,  -4.6960277827030546E-008 ,  -2.8221947937101934E-007 ,
  -8.5985985985985991      ,   5.9414908919599560E-009 ,  -5.1066467163107009E-008 ,  -3.0616499357649257E-007 ,
  -8.5785785785785791      ,   6.4747435880194785E-009 ,  -5.5520272463012638E-008 ,  -3.3207190625415786E-007 ,
  -8.5585585585585591      ,   7.0544427036102086E-009 ,  -6.0350099016069773E-008 ,  -3.6009474817946829E-007 ,
  -8.5385385385385391      ,   7.6845050949714765E-009 ,  -6.5586590831350223E-008 ,  -3.9039974554243972E-007 ,
  -8.5185185185185190      ,   8.3691642372773738E-009 ,  -7.1262774617325548E-008 ,  -4.2316551401827037E-007 ,
  -8.4984984984984990      ,   9.1129994955159632E-009 ,  -7.7414276792031832E-008 ,  -4.5858417326617700E-007 ,
  -8.4784784784784790      ,   9.9209582259442964E-009 ,  -8.4079476206449578E-008 ,  -4.9686206273920383E-007 ,
  -8.4584584584584590      ,   1.0798387784079327E-008 ,  -9.1299737954185384E-008 ,  -5.3822092219566320E-007 ,
  -8.4384384384384390      ,   1.1751066711821334E-008 ,  -9.9119636483660571E-008 ,  -5.8289898955002550E-007 ,
  -8.4184184184184190      ,   1.2785233670667780E-008 ,  -1.0758715591807749E-007 ,  -6.3115194526299055E-007 ,
  -8.3983983983983990      ,   1.3907629749935854E-008 ,  -1.1675399924451036E-007 ,  -6.8325447690341857E-007 ,
  -8.3783783783783790      ,   1.5125529581911146E-008 ,  -1.2667579866312454E-007 ,  -7.3950123991748451E-007 ,
  -8.3583583583583589      ,   1.6446787348880913E-008 ,  -1.3741244659176066E-007 ,  -8.0020850266056829E-007 ,
  -8.3383383383383389      ,   1.7879881261390705E-008 ,  -1.4902840851001535E-007 ,  -8.6571565799618938E-007 ,
  -8.3183183183183189      ,   1.9433957826815386E-008 ,  -1.6159302866526625E-007 ,  -9.3638666618733940E-007 ,
  -8.2982982982982989      ,   2.1118882204408619E-008 ,  -1.7518088089157020E-007 ,  -1.0126117317900691E-006 ,
  -8.2782782782782789      ,   2.2945292150582733E-008 ,  -1.8987214308558356E-007 ,  -1.0948090866132066E-006 ,
  -8.2582582582582589      ,   2.4924664774729383E-008 ,  -2.0575307112801161E-007 ,  -1.1834273133254123E-006 ,
  -8.2382382382382389      ,   2.7069366147823819E-008 ,  -2.2291632347931198E-007 ,  -1.2789467707899497E-006 ,
  -8.2182182182182189      ,   2.9392727080453257E-008 ,  -2.4146149474642948E-007 ,  -1.3818821869326343E-006 ,
  -8.1981981981981988      ,   3.1909109771430092E-008 ,  -2.6149556540967364E-007 ,  -1.4927847273512810E-006 ,
  -8.1781781781781788      ,   3.4633990167011830E-008 ,  -2.8313347200648088E-007 ,  -1.6122447111037875E-006 ,
  -8.1581581581581588      ,   3.7584034237435252E-008 ,  -3.0649861781238492E-007 ,  -1.7408939391958337E-006 ,
  -8.1381381381381388      ,   4.0777192568573119E-008 ,  -3.3172352338729473E-007 ,  -1.8794087714971572E-006 ,
  -8.1181181181181188      ,   4.4232787568073345E-008 ,  -3.5895040581997751E-007 ,  -2.0285127444250977E-006 ,
  -8.0980980980980988      ,   4.7971613353575990E-008 ,  -3.8833185002614597E-007 ,  -2.1889796566156460E-006 ,
  -8.0780780780780788      ,   5.2016051878669675E-008 ,  -4.2003159934542444E-007 ,  -2.3616372683047477E-006 ,
  -8.0580580580580587      ,   5.6390179210428691E-008 ,  -4.5422525285031022E-007 ,  -2.5473704090920959E-006 ,
  -8.0380380380380387      ,   6.1119898597107242E-008 ,  -4.9110116519754041E-007 ,  -2.7471251585952206E-006 ,
  -8.0180180180180187      ,   6.6233061649271259E-008 ,  -5.3086123521369472E-007 ,  -2.9619123283876605E-006 ,
  -7.9979979979979978      ,   7.1759607723764764E-008 ,  -5.7372182525542097E-007 ,  -3.1928116022553289E-006 ,
  -7.9779779779779778      ,   7.7731726716778414E-008 ,  -6.1991485077888985E-007 ,  -3.4409765431616642E-006 ,
  -7.9579579579579578      ,   8.4184006141139489E-008 ,  -6.6968872531837977E-007 ,  -3.7076387053133992E-006 ,
  -7.9379379379379378      ,   9.1153617241008015E-008 ,  -7.2330959763134670E-007 ,  -3.9941132780958601E-006 ,
  -7.9179179179179178      ,   9.8680482238120293E-008 ,  -7.8106241712472440E-007 ,  -4.3018036770485161E-006 ,
  -7.8978978978978978      ,   1.0680746760858628E-007 ,  -8.4325218440054898E-007 ,  -4.6322070576922732E-006 ,
  -7.8778778778778777      ,   1.1558061097968014E-007 ,  -9.1020544373421899E-007 ,  -4.9869210487673803E-006 ,
  -7.8578578578578577      ,   1.2504932326844259E-007 ,  -9.8227155379368760E-007 ,  -5.3676491442695755E-006 ,
  -7.8378378378378377      ,   1.3526664748733901E-007 ,  -1.0598243781669457E-006 ,  -5.7762082738990489E-006 ,
  -7.8178178178178177      ,   1.4628948796552644E-007 ,  -1.1432637135680759E-006 ,  -6.2145348009952116E-006 ,
  -7.7977977977977977      ,   1.5817890528952600E-007 ,  -1.2330172029141085E-006 ,  -6.6846930259578208E-006 ,
  -7.7777777777777777      ,   1.7100037595557725E-007 ,  -1.3295419385719929E-006 ,  -7.1888818484852848E-006 ,
  -7.7577577577577577      ,   1.8482409472878279E-007 ,  -1.4333263650800420E-006 ,  -7.7294429027343395E-006 ,
  -7.7377377377377377      ,   1.9972533247850078E-007 ,  -1.5448925753360168E-006 ,  -8.3088706474445179E-006 ,
  -7.7177177177177176      ,   2.1578474814634337E-007 ,  -1.6647982098833348E-006 ,  -8.9298201278500402E-006 ,
  -7.6976976976976976      ,   2.3308879560845098E-007 ,  -1.7936390491091050E-006 ,  -9.5951182804292391E-006 ,
  -7.6776776776776776      ,   2.5173007605486656E-007 ,  -1.9320511383565641E-006 ,  -1.0307772520682704E-005 ,
  -7.6576576576576576      ,   2.7180775092375771E-007 ,  -2.0807133334733062E-006 ,  -1.1070981379104711E-005 ,
  -7.6376376376376376      ,   2.9342803380659974E-007 ,  -2.2403504006925742E-006 ,  -1.1888147863232701E-005 ,
  -7.6176176176176176      ,   3.1670461196744850E-007 ,  -2.4117355213557921E-006 ,  -1.2762889400882490E-005 ,
  -7.5975975975975976      ,   3.4175920436153434E-007 ,  -2.5956937829613240E-006 ,  -1.3699052772555989E-005 ,
  -7.5775775775775776      ,   3.6872203636992291E-007 ,  -2.7931049722173231E-006 ,  -1.4700725066866829E-005 ,
  -7.5575575575575575      ,   3.9773240010035427E-007 ,  -3.0049069563633696E-006 ,  -1.5772247474650717E-005 ,
  -7.5375375375375375      ,   4.2893932669395532E-007 ,  -3.2320998425974085E-006 ,  -1.6918232870253689E-005 ,
  -7.5175175175175175      ,   4.6250215164760993E-007 ,  -3.4757492526291870E-006 ,  -1.8143578412158890E-005 ,
  -7.4974974974974975      ,   4.9859127573325121E-007 ,  -3.7369909956740066E-006 ,  -1.9453485140523591E-005 ,
  -7.4774774774774775      ,   5.3738879978613176E-007 ,  -4.0170347070733459E-006 ,  -2.0853471798702240E-005 ,
  -7.4574574574574575      ,   5.7908938516077260E-007 ,  -4.3171690934275208E-006 ,  -2.2349396657116186E-005 ,
  -7.4374374374374375      ,   6.2390085236090887E-007 ,  -4.6387651252595902E-006 ,  -2.3947468272993426E-005 ,
  -7.4174174174174174      ,   6.7204537048775093E-007 ,  -4.9832835415975450E-006 ,  -2.5654278185215144E-005 ,
  -7.3973973973973974      ,   7.2376001804228534E-007 ,  -5.3522775619396854E-006 ,  -2.7476808349935734E-005 ,
  -7.3773773773773774      ,   7.7929813248034296E-007 ,  -5.7474013491842101E-006 ,  -2.9422467786184236E-005 ,
  -7.3573573573573574      ,   8.3892992783645876E-007 ,  -6.1704129260641483E-006 ,  -3.1499100167927871E-005 ,
  -7.3373373373373374      ,   9.0294386062365091E-007 ,  -6.6231825041814561E-006 ,  -3.3715018703510378E-005 ,
  -7.3173173173173174      ,   9.7164780020391610E-007 ,  -7.1076992245571870E-006 ,  -3.6079032259830669E-005 ,
  -7.2972972972972974      ,   1.0453698902768297E-006 ,  -7.6260754973824372E-006 ,  -3.8600458711817719E-005 ,
  -7.2772772772772774      ,   1.1244603914664771E-006 ,  -8.1805583806332718E-006 ,  -4.1289173464796581E-005 ,
  -7.2572572572572573      ,   1.2092924573769384E-006 ,  -8.7735329981773496E-006 ,  -4.4155616917808572E-005 ,
  -7.2372372372372373      ,   1.3002639830236767E-006 ,  -9.4075336206356242E-006 ,  -4.7210840067381384E-005 ,
  -7.2172172172172173      ,   1.3977991609193047E-006 ,  -1.0085252423409580E-005 ,  -5.0466537569362201E-005 ,
  -7.1971971971971973      ,   1.5023495829965149E-006 ,  -1.0809544780098949E-005 ,  -5.3935062699477891E-005 ,
  -7.1771771771771773      ,   1.6143967443879326E-006 ,  -1.1583444488816431E-005 ,  -5.7629491303979460E-005 ,
  -7.1571571571571573      ,   1.7344530019102976E-006 ,  -1.2410167639021445E-005 ,  -6.1563628065655683E-005 ,
  -7.1371371371371373      ,   1.8630640626334588E-006 ,  -1.3293127276484673E-005 ,  -6.5752065819574146E-005 ,
  -7.1171171171171173      ,   2.0008110391252121E-006 ,  -1.4235944698366480E-005 ,  -7.0210227036455818E-005 ,
  -7.0970970970970972      ,   2.1483122332056711E-006 ,  -1.5242458568714394E-005 ,  -7.4954393570442540E-005 ,
  -7.0770770770770772      ,   2.3062253494690898E-006 ,  -1.6316736853364757E-005 ,  -8.0001749398714316E-005 ,
  -7.0570570570570572      ,   2.4752502793182171E-006 ,  -1.7463092522235985E-005 ,  -8.5370440780171698E-005 ,
  -7.0370370370370372      ,   2.6561311753629472E-006 ,  -1.8686093924120282E-005 ,  -9.1079609075637080E-005 ,
  -7.0170170170170172      ,   2.8496590486882546E-006 ,  -1.9990578571559596E-005 ,  -9.7149439189164570E-005 ,
  -6.9969969969969972      ,   3.0566750611271777E-006 ,  -2.1381671485494189E-005 ,  -1.0360122895182213E-004 ,
  -6.9769769769769772      ,   3.2780735275431199E-006 ,  -2.2864801132712330E-005 ,  -1.1045744533359924E-004 ,
  -6.9569569569569571      ,   3.5148038050184339E-006 ,  -2.4445707237569507E-005 ,  -1.1774174000893946E-004 ,
  -6.9369369369369371      ,   3.7678754237780221E-006 ,  -2.6130470864254023E-005 ,  -1.2547907125802453E-004 ,
  -6.9169169169169171      ,   4.0383595407306264E-006 ,  -2.7925518448801374E-005 ,  -1.3369569850970608E-004 ,
  -6.8968968968968971      ,   4.3273939195187280E-006 ,  -2.9837649962395322E-005 ,  -1.4241929165665075E-004 ,
  -6.8768768768768771      ,   4.6361868325841218E-006 ,  -3.1874059093656733E-005 ,  -1.5167900007961296E-004 ,
  -6.8568568568568571      ,   4.9660193643555445E-006 ,  -3.4042341968548405E-005 ,  -1.6150546536253946E-004 ,
  -6.8368368368368371      ,   5.3182522761691623E-006 ,  -3.6350536795571544E-005 ,  -1.7193097961835929E-004 ,
  -6.8168168168168171      ,   5.6943276430756852E-006 ,  -3.8807127050028853E-005 ,  -1.8298946840431500E-004 ,
  -6.7967967967967970      ,   6.0957754464246475E-006 ,  -4.1421078122687547E-005 ,  -1.9471663058984038E-004 ,
  -6.7767767767767761      ,   6.5242186104957765E-006 ,  -4.4201862674919224E-005 ,  -2.0715002229980994E-004 ,
  -6.7567567567567561      ,   6.9813770341226573E-006 ,  -4.7159478578561194E-005 ,  -2.2032910389056313E-004 ,
  -6.7367367367367361      ,   7.4690729107046293E-006 ,  -5.0304475025816484E-005 ,  -2.3429532328988730E-004 ,
  -6.7167167167167161      ,   7.9892377674671336E-006 ,  -5.3647989571633278E-005 ,  -2.4909224794239244E-004 ,
  -6.6966966966966961      ,   8.5439170588841104E-006 ,  -5.7201767953094308E-005 ,  -2.6476561378833600E-004 ,
  -6.6766766766766761      ,   9.1352763173570328E-006 ,  -6.0978193723343747E-005 ,  -2.8136341764734826E-004 ,
  -6.6566566566566561      ,   9.7656093829983339E-006 ,  -6.4990331015652483E-005 ,  -2.9893606755810258E-004 ,
  -6.6366366366366361      ,   1.0437345525652696E-005 ,  -6.9251959003893338E-005 ,  -3.1753649147481857E-004 ,
  -6.6166166166166160      ,   1.1153052852921783E-005 ,  -7.3777580864173474E-005 ,  -3.3722012603314947E-004 ,
  -6.5965965965965960      ,   1.1915449700691167E-005 ,  -7.8582484977837513E-005 ,  -3.5804514256545508E-004 ,
  -6.5765765765765760      ,   1.2727412850186070E-005 ,  -8.3682783979034932E-005 ,  -3.8007256752045941E-004 ,
  -6.5565565565565560      ,   1.3591983675662158E-005 ,  -8.9095439208317922E-005 ,  -4.0336633318454945E-004 ,
  -6.5365365365365360      ,   1.4512376706688424E-005 ,  -9.4838300161802195E-005 ,  -4.2799339370189622E-004 ,
  -6.5165165165165160      ,   1.5491991415716830E-005 ,  -1.0093016397627915E-004 ,  -4.5402392800676986E-004 ,
  -6.4964964964964960      ,   1.6534419118903515E-005 ,  -1.0739080175405102E-004 ,  -4.8153138883777117E-004 ,
  -6.4764764764764760      ,   1.7643456019793142E-005 ,  -1.1424102384290339E-004 ,  -5.1059272357334277E-004 ,
  -6.4564564564564559      ,   1.8823110658652898E-005 ,  -1.2150270743244642E-004 ,  -5.4128842144678211E-004 ,
  -6.4364364364364359      ,   2.0077614651043771E-005 ,  -1.2919884435869081E-004 ,  -5.7370264775486379E-004 ,
  -6.4164164164164159      ,   2.1411437819550547E-005 ,  -1.3735361587216883E-004 ,  -6.0792349353745452E-004 ,
  -6.3963963963963959      ,   2.2829296483302825E-005 ,  -1.4599242182576917E-004 ,  -6.4404301759658929E-004 ,
  -6.3763763763763759      ,   2.4336170167369232E-005 ,  -1.5514196255540577E-004 ,  -6.8215751766912184E-004 ,
  -6.3563563563563559      ,   2.5937310498484304E-005 ,  -1.6483026909048265E-004 ,  -7.2236756794202123E-004 ,
  -6.3363363363363359      ,   2.7638259642436873E-005 ,  -1.7508679275587459E-004 ,  -7.6477831336554795E-004 ,
  -6.3163163163163158      ,   2.9444859827132096E-005 ,  -1.8594243625753132E-004 ,  -8.0949950131934192E-004 ,
  -6.2962962962962958      ,   3.1363267908821461E-005 ,  -1.9742961527167131E-004 ,  -8.5664564240704429E-004 ,
  -6.2762762762762758      ,   3.3399976668402460E-005 ,  -2.0958236062700722E-004 ,  -9.0633634187875121E-004 ,
  -6.2562562562562558      ,   3.5561825261005644E-005 ,  -2.2243635007294409E-004 ,  -9.5869631855442284E-004 ,
  -6.2362362362362358      ,   3.7856015707847239E-005 ,  -2.3602897634524426E-004 ,  -1.0138555762701533E-003 ,
  -6.2162162162162158      ,   4.0290137447236375E-005 ,  -2.5039946347219113E-004 ,  -1.0719497764434662E-003 ,
  -6.1961961961961958      ,   4.2872186601031704E-005 ,  -2.6558894753869158E-004 ,  -1.1331204494366698E-003 ,
  -6.1761761761761758      ,   4.5610569350554331E-005 ,  -2.8164045670209053E-004 ,  -1.1975147690135250E-003 ,
  -6.1561561561561557      ,   4.8514146523287349E-005 ,  -2.9859914465141935E-004 ,  -1.2652864032852522E-003 ,
  -6.1361361361361357      ,   5.1592228637730720E-005 ,  -3.1651221472202480E-004 ,  -1.3365950386439111E-003 ,
  -6.1161161161161157      ,   5.4854615331472293E-005 ,  -3.3542911587088514E-004 ,  -1.4116070536927382E-003 ,
  -6.0960960960960957      ,   5.8311619027015429E-005 ,  -3.5540163821184094E-004 ,  -1.4904957563834681E-003 ,
  -6.0760760760760757      ,   6.1974066834527699E-005 ,  -3.7648387307570705E-004 ,  -1.5734410446275936E-003 ,
  -6.0560560560560557      ,   6.5853358387957082E-005 ,  -3.9873251178274845E-004 ,  -1.6606304821279705E-003 ,
  -6.0360360360360357      ,   6.9961456140122449E-005 ,  -4.2220672979329139E-004 ,  -1.7522586269238488E-003 ,
  -6.0160160160160157      ,   7.4310935822975615E-005 ,  -4.4696843372675737E-004 ,  -1.8485278698121424E-003 ,
  -5.9959959959959956      ,   7.8915015288250632E-005 ,  -4.7308237320842244E-004 ,  -1.9496486961855682E-003 ,
  -5.9759759759759756      ,   8.3787569156455990E-005 ,  -5.0061616419220200E-004 ,  -2.0558395732517909E-003 ,
  -5.9559559559559556      ,   8.8943157299480521E-005 ,  -5.2964039261602883E-004 ,  -2.1673271625418720E-003 ,
  -5.9359359359359356      ,   9.4397071692055759E-005 ,  -5.6022882397010576E-004 ,  -2.2843469564520717E-003 ,
  -5.9159159159159156      ,   1.0016535162078597E-004 ,  -5.9245842004914924E-004 ,  -2.4071431127826010E-003 ,
  -5.8958958958958956      ,   1.0626481534759768E-004 ,  -6.2640945053089089E-004 ,  -2.5359686700446534E-003 ,
  -5.8758758758758756      ,   1.1271311359478361E-004 ,  -6.6216572932744386E-004 ,  -2.6710862577803531E-003 ,
  -5.8558558558558556      ,   1.1952876712596205E-004 ,  -6.9981475180169739E-004 ,  -2.8127683893127038E-003 ,
  -5.8358358358358355      ,   1.2673115910260630E-004 ,  -7.3944756272206823E-004 ,  -2.9612966602323488E-003 ,
  -5.8158158158158155      ,   1.3434061684086573E-004 ,  -7.8115914503614642E-004 ,  -3.1169630366061568E-003 ,
  -5.7957957957957955      ,   1.4237845361194534E-004 ,  -8.2504856818375438E-004 ,  -3.2800701568213241E-003 ,
  -5.7757757757757755      ,   1.5086698427612601E-004 ,  -8.7121897979914426E-004 ,  -3.4509309978070103E-003 ,
  -5.7557557557557555      ,   1.5982956547075090E-004 ,  -9.1977773632069342E-004 ,  -3.6298690877316180E-003 ,
  -5.7357357357357355      ,   1.6929066824788067E-004 ,  -9.7083671543564008E-004 ,  -3.8172194243736800E-003 ,
  -5.7157157157157155      ,   1.7927589313062377E-004 ,  -1.0245122906850329E-003 ,  -4.0133280422390725E-003 ,
  -5.6956956956956954      ,   1.8981204932870470E-004 ,  -1.0809256697135261E-003 ,  -4.2185530011463121E-003 ,
  -5.6756756756756754      ,   2.0092716922953942E-004 ,  -1.1402028556540547E-003 ,  -4.4332638793641629E-003 ,
  -5.6556556556556554      ,   2.1265055541603594E-004 ,  -1.2024747900104874E-003 ,  -4.6578419699703820E-003 ,
  -5.6356356356356354      ,   2.2501287054959218E-004 ,  -1.2678777321860127E-003 ,  -4.8926813807234851E-003 ,
  -5.6156156156156154      ,   2.3804619426593255E-004 ,  -1.3365534438127406E-003 ,  -5.1381893532673056E-003 ,
  -5.5955955955955954      ,   2.5178398906969046E-004 ,  -1.4086488553810153E-003 ,  -5.3947845759712756E-003 ,
  -5.5755755755755754      ,   2.6626124379589721E-004 ,  -1.4843167269545780E-003 ,  -5.6628993186317597E-003 ,
  -5.5555555555555554      ,   2.8151453608875072E-004 ,  -1.5637158436131845E-003 ,  -5.9429797479200568E-003 ,
  -5.5355355355355353      ,   2.9758204211465357E-004 ,  -1.6470109103850772E-003 ,  -6.2354850836047896E-003 ,
  -5.5155155155155153      ,   3.1450359418525931E-004 ,  -1.7343727091952549E-003 ,  -6.5408877475199292E-003 ,
  -5.4954954954954953      ,   3.3232080123924822E-004 ,  -1.8259785954076011E-003 ,  -6.8596747786394694E-003 ,
  -5.4754754754754753      ,   3.5107705466376108E-004 ,  -1.9220123520728404E-003 ,  -7.1923468001983126E-003 ,
  -5.4554554554554553      ,   3.7081759052587712E-004 ,  -2.0226643499573296E-003 ,  -7.5394181339892763E-003 ,
  -5.4354354354354353      ,   3.9158962566716464E-004 ,  -2.1281321028413162E-003 ,  -7.9014183729909874E-003 ,
